trans_id,account_from,account_id,account_to,amount,date,merchant_type,new_balance,operation
7619,,4,KFC,56.24,2018-03-15,Food,-547.43,withdrawal
7620,,62,,63.37,2018-03-15,Income,4890.96,deposit
7621,,61,,3.0,2018-03-15,Income,2217.97,deposit
7622,,59,Priceline Pharmacy,27.56,2018-03-15,Health,2857.25,withdrawal
7623,,60,,46.5,2018-03-15,Uncategorised,8328.0,withdrawal
7624,,22,,9.84,2018-03-15,Uncategorised,3861.98,withdrawal
7625,,6,Event Cinemas,67.25,2018-03-15,Entertainment,1418.84,withdrawal
7626,,61,,6.54,2018-03-15,Transfer from Account,2211.43,withdrawal
7627,,41,Chemist Warehouse,1.28,2018-03-15,Health,1611.88,withdrawal
7628,,18,,9.31,2018-03-15,Transfer to Account,3880.99,deposit
7629,,44,,15.66,2018-03-15,Uncategorised,5715.48,withdrawal
7630,,55,Chemist Warehouse,93.59,2018-03-15,Health,4958.05,withdrawal
7631,,15,Lowes,89.93,2018-03-15,Shopping,-3996.74,withdrawal
7632,,54,,99.42,2018-03-16,Transfer to Account,7339.0,deposit
7633,,47,Event Cinemas,13.99,2018-03-16,Entertainment,2105.86,withdrawal
7634,,40,,77.72,2018-03-16,Transfer to Account,6444.98,deposit
7635,,51,,26.96,2018-03-16,Transfer to Account,3552.74,deposit
7636,,22,Coles,63.76,2018-03-16,Fuel,3798.22,withdrawal
7637,,47,,66.6,2018-03-16,Income,2172.46,deposit
7638,,24,,46.16,2018-03-16,Uncategorised,6742.89,withdrawal
7639,,60,,18.24,2018-03-16,Income,8346.24,deposit
7640,,41,Coles,4.25,2018-03-16,Groceries,1607.63,withdrawal
7641,,18,Event Cinemas,56.4,2018-03-16,Entertainment,3824.59,withdrawal
7642,,26,,17.24,2018-03-16,Transfer to Account,4606.9,deposit
7643,,72,Shell,99.16,2018-03-16,Fuel,4740.19,withdrawal
7644,,22,Coles,18.28,2018-03-16,Fuel,3779.94,withdrawal
7645,,62,McDonalds,72.4,2018-03-16,Food,4818.56,withdrawal
7646,,64,Chemist Warehouse,32.13,2018-03-16,Health,200.77,withdrawal
7647,,67,Chemist Warehouse,4.07,2018-03-16,Health,5186.61,withdrawal
7648,,11,Hungry Jacks,4.64,2018-03-16,Food,1897.38,withdrawal
7649,,62,711,76.48,2018-03-16,Fuel,4742.08,withdrawal
7650,,63,,36.31,2018-03-16,Uncategorised,9035.74,withdrawal
7651,,48,,5.97,2018-03-16,Uncategorised,1332.43,withdrawal
7652,,72,Chemist Warehouse,49.69,2018-03-16,Health,4690.5,withdrawal
7653,,42,Priceline Pharmacy,98.88,2018-03-17,Health,4880.78,withdrawal
7654,,47,,36.22,2018-03-17,Transfer from Account,2136.24,withdrawal
7655,,70,,1.23,2018-03-17,Uncategorised,1604.45,withdrawal
7656,,35,Aldi,77.83,2018-03-17,Groceries,-1806.14,withdrawal
7657,,37,Shell,70.56,2018-03-17,Fuel,4163.35,withdrawal
7658,,37,Chemist Warehouse,49.51,2018-03-17,Health,4113.84,withdrawal
7659,,58,Hungry Jacks,29.7,2018-03-17,Food,8117.67,withdrawal
7660,,22,,26.3,2018-03-17,Transfer from Account,3753.64,withdrawal
7661,,23,,63.88,2018-03-17,Transfer to Account,-2891.56,deposit
7662,,61,,32.12,2018-03-17,Transfer from Account,2179.31,withdrawal
7663,,43,Shell,57.5,2018-03-17,Fuel,5971.81,withdrawal
7664,,15,Aldi,14.83,2018-03-17,Groceries,-4011.57,withdrawal
7665,,10,,90.01,2018-03-17,Transfer from Account,1603.83,withdrawal
7666,,70,711,44.63,2018-03-17,Fuel,1559.82,withdrawal
7667,,57,,70.15,2018-03-17,Uncategorised,7113.54,withdrawal
7668,,68,,39.78,2018-03-17,Income,7392.44,deposit
7669,,41,Kmart,68.47,2018-03-17,Shopping,1539.16,withdrawal
7670,,14,,28.13,2018-03-17,Uncategorised,4649.09,withdrawal
7671,,54,711,7.39,2018-03-17,Fuel,7331.61,withdrawal
7672,,72,,74.1,2018-03-17,Uncategorised,4616.4,withdrawal
7673,,72,EB Games,66.97,2018-03-17,Entertainment,4549.43,withdrawal
7674,,41,Event Cinemas,87.84,2018-03-17,Entertainment,1451.32,withdrawal
7675,,69,,1.83,2018-03-17,Transfer from Account,9964.83,withdrawal
7676,,68,Event Cinemas,92.13,2018-03-17,Entertainment,7300.31,withdrawal
7677,,28,,55.31,2018-03-17,Uncategorised,4417.92,withdrawal
7678,,54,Chemist Warehouse,12.81,2018-03-17,Health,7318.8,withdrawal
7679,,64,,82.84,2018-03-18,Uncategorised,117.93,withdrawal
7680,,21,Aldi,85.02,2018-03-18,Groceries,-2668.51,withdrawal
7681,,37,,58.58,2018-03-18,Uncategorised,4055.26,withdrawal
7682,,66,Aldi,63.86,2018-03-18,Groceries,2085.79,withdrawal
7683,,70,Priceline Pharmacy,20.09,2018-03-18,Health,1539.73,withdrawal
7684,,59,Chemist Warehouse,87.36,2018-03-18,Health,2769.89,withdrawal
7685,,66,Woolworths,49.34,2018-03-18,Groceries,2036.45,withdrawal
7686,,68,,3.28,2018-03-18,Transfer from Account,7297.03,withdrawal
7687,,61,Coles,72.56,2018-03-18,Fuel,2106.75,withdrawal
7688,,69,,94.67,2018-03-18,Income,10059.5,deposit
7689,,17,Lowes,15.11,2018-03-18,Shopping,877.65,withdrawal
7690,,6,Coles,14.46,2018-03-18,Fuel,1404.38,withdrawal
7691,,18,,29.49,2018-03-18,Income,3854.08,deposit
7692,,22,Chemist Warehouse,85.51,2018-03-18,Health,3668.13,withdrawal
7693,,59,Chemist Warehouse,58.53,2018-03-18,Health,2711.36,withdrawal
7694,,35,Caltex,10.73,2018-03-18,Fuel,-1816.87,withdrawal
7695,,62,Coles,28.74,2018-03-18,Groceries,4713.34,withdrawal
7696,,18,EB Games,20.08,2018-03-18,Entertainment,3834.0,withdrawal
7697,,70,McDonalds,36.38,2018-03-18,Food,1503.35,withdrawal
7698,,42,Caltex,20.45,2018-03-18,Fuel,4860.33,withdrawal
7699,,71,,86.62,2018-03-18,Income,4431.92,deposit
7700,,46,JBHiFi,54.86,2018-03-18,Entertainment,418.69,withdrawal
7701,,45,,46.6,2018-03-18,Transfer to Account,-2586.12,deposit
7702,,58,,35.82,2018-03-18,Income,8153.49,deposit
7703,,54,711,61.64,2018-03-18,Fuel,7257.16,withdrawal
7704,,4,,7.23,2018-03-18,Income,-540.2,deposit
7705,,71,Event Cinemas,67.65,2018-03-18,Entertainment,4364.27,withdrawal
7706,,26,McDonalds,47.93,2018-03-19,Food,4558.97,withdrawal
7707,,48,,30.66,2018-03-19,Transfer to Account,1363.09,deposit
7708,,67,Coles,28.94,2018-03-19,Fuel,5157.67,withdrawal
7709,,41,Coles,23.99,2018-03-19,Fuel,1427.33,withdrawal
7710,,53,Coles,34.99,2018-03-19,Groceries,-1850.44,withdrawal
7711,,52,,63.0,2018-03-19,Income,2475.36,deposit
7712,,70,Caltex,15.13,2018-03-19,Fuel,1488.22,withdrawal
7713,,30,,17.73,2018-03-19,Transfer to Account,-3632.28,deposit
7714,,63,EB Games,88.9,2018-03-19,Entertainment,8946.84,withdrawal
7715,,66,Priceline Pharmacy,36.21,2018-03-19,Health,2000.24,withdrawal
7716,,58,Shell,42.04,2018-03-19,Fuel,8111.45,withdrawal
7717,,20,Priceline Pharmacy,38.02,2018-03-19,Health,-496.32,withdrawal
7718,,72,Myer,54.22,2018-03-19,Shopping,4495.21,withdrawal
7719,,42,JBHiFi,93.79,2018-03-19,Entertainment,4766.54,withdrawal
7720,,56,,52.32,2018-03-19,Transfer to Account,3850.99,deposit
7721,,70,Caltex,46.84,2018-03-19,Fuel,1441.38,withdrawal
7722,,20,,61.05,2018-03-19,Uncategorised,-557.37,withdrawal
7723,,60,,54.33,2018-03-20,Income,8400.57,deposit
7724,,47,Kmart,90.82,2018-03-20,Shopping,2045.42,withdrawal
7725,,72,,19.62,2018-03-20,Income,4514.83,deposit
7726,,24,Coles,43.55,2018-03-20,Groceries,6699.34,withdrawal
7727,,57,,37.4,2018-03-20,Transfer to Account,7150.94,deposit
7728,,23,Priceline Pharmacy,54.99,2018-03-20,Health,-2946.55,withdrawal
7729,,69,Caltex,4.75,2018-03-20,Fuel,10054.75,withdrawal
7730,,64,Event Cinemas,65.07,2018-03-20,Entertainment,52.86,withdrawal
7731,,11,,11.96,2018-03-20,Transfer from Account,1885.42,withdrawal
7732,,59,KFC,45.02,2018-03-20,Food,2666.34,withdrawal
7733,,53,JBHiFi,72.89,2018-03-20,Entertainment,-1923.33,withdrawal
7734,,24,,1.1,2018-03-20,Uncategorised,6698.24,withdrawal
7735,,64,,26.88,2018-03-20,Transfer to Account,79.74,deposit
7736,,27,Priceline Pharmacy,33.53,2018-03-20,Health,3511.17,withdrawal
7737,,67,Priceline Pharmacy,94.69,2018-03-20,Health,5062.98,withdrawal
7738,,11,,36.23,2018-03-20,Income,1921.65,deposit
7739,,67,,29.59,2018-03-20,Transfer from Account,5033.39,withdrawal
7740,,52,,84.66,2018-03-20,Transfer from Account,2390.7,withdrawal
7741,,13,Priceline Pharmacy,93.23,2018-03-20,Health,1816.81,withdrawal
7742,,72,Lowes,49.3,2018-03-20,Shopping,4465.53,withdrawal
7743,,29,,41.92,2018-03-20,Transfer from Account,-3804.04,withdrawal
7744,,7,,42.94,2018-03-20,Transfer from Account,1311.21,withdrawal
7745,,10,Myer,24.01,2018-03-20,Shopping,1579.82,withdrawal
7746,,59,Event Cinemas,94.54,2018-03-20,Entertainment,2571.8,withdrawal
7747,,9,Event Cinemas,65.55,2018-03-20,Entertainment,463.06,withdrawal
7748,,15,EB Games,11.27,2018-03-20,Entertainment,-4022.84,withdrawal
7749,,57,,15.8,2018-03-20,Uncategorised,7135.14,withdrawal
7750,,72,Coles,45.56,2018-03-21,Fuel,4419.97,withdrawal
7751,,23,,40.88,2018-03-21,Transfer from Account,-2987.43,withdrawal
7752,,39,,3.26,2018-03-21,Transfer to Account,2806.06,deposit
7753,,20,Hungry Jacks,86.99,2018-03-21,Food,-644.36,withdrawal
7754,,61,Target,12.19,2018-03-21,Shopping,2094.56,withdrawal
7755,,30,Woolworths,62.81,2018-03-21,Groceries,-3695.09,withdrawal
7756,,12,,96.03,2018-03-21,Income,1222.27,deposit
7757,,29,,59.48,2018-03-21,Income,-3744.56,deposit
7758,,48,,68.51,2018-03-21,Transfer to Account,1431.6,deposit
7759,,10,,53.45,2018-03-21,Transfer from Account,1526.37,withdrawal
7760,,27,Kmart,11.39,2018-03-21,Shopping,3499.78,withdrawal
7761,,55,Coles,58.35,2018-03-21,Fuel,4899.7,withdrawal
7762,,49,Event Cinemas,99.75,2018-03-21,Entertainment,4764.05,withdrawal
7763,,58,,35.9,2018-03-21,Income,8147.35,deposit
7764,,68,,47.01,2018-03-21,Income,7344.04,deposit
7765,,49,Big W,45.66,2018-03-21,Shopping,4718.39,withdrawal
7766,,68,Coles,43.86,2018-03-21,Groceries,7300.18,withdrawal
7767,,48,,23.44,2018-03-21,Transfer to Account,1455.04,deposit
7768,,31,McDonalds,65.45,2018-03-21,Food,4368.92,withdrawal
7769,,35,McDonalds,35.18,2018-03-21,Food,-1852.05,withdrawal
7770,,57,711,37.36,2018-03-21,Fuel,7097.78,withdrawal
7771,,69,,69.49,2018-03-21,Transfer to Account,10124.24,deposit
7772,,61,,66.63,2018-03-21,Income,2161.19,deposit
7773,,48,,32.98,2018-03-21,Transfer to Account,1488.02,deposit
7774,,30,Priceline Pharmacy,80.27,2018-03-21,Health,-3775.36,withdrawal
7775,,25,,7.11,2018-03-22,Transfer to Account,-3168.55,deposit
7776,,41,,99.53,2018-03-22,Transfer to Account,1526.86,deposit
7777,,2,,50.77,2018-03-22,Transfer from Account,-4212.27,withdrawal
7778,,64,,22.48,2018-03-22,Transfer to Account,102.22,deposit
7779,,30,Caltex,32.25,2018-03-22,Fuel,-3807.61,withdrawal
7780,,41,Aldi,20.99,2018-03-22,Groceries,1505.87,withdrawal
7781,,4,EB Games,74.01,2018-03-22,Entertainment,-614.21,withdrawal
7782,,51,,42.09,2018-03-22,Uncategorised,3510.65,withdrawal
7783,,57,,25.13,2018-03-22,Transfer from Account,7072.65,withdrawal
7784,,60,Big W,60.08,2018-03-22,Shopping,8340.49,withdrawal
7785,,47,McDonalds,34.16,2018-03-22,Food,2011.26,withdrawal
7786,,59,Red Rooster,83.24,2018-03-22,Food,2488.56,withdrawal
7787,,67,Caltex,39.96,2018-03-22,Fuel,4993.43,withdrawal
7788,,69,,88.97,2018-03-22,Transfer from Account,10035.27,withdrawal
7789,,34,Myer,72.54,2018-03-22,Shopping,-3154.77,withdrawal
7790,,36,,19.76,2018-03-22,Transfer to Account,1844.57,deposit
7791,,55,Woolworths,3.03,2018-03-22,Groceries,4896.67,withdrawal
7792,,66,KFC,96.81,2018-03-22,Food,1903.43,withdrawal
7793,,4,KFC,64.81,2018-03-22,Food,-679.02,withdrawal
7794,,67,JBHiFi,85.95,2018-03-22,Entertainment,4907.48,withdrawal
7795,,14,Event Cinemas,16.29,2018-03-22,Entertainment,4632.8,withdrawal
7796,,67,,63.13,2018-03-22,Transfer to Account,4970.61,deposit
7797,,19,Caltex,30.85,2018-03-23,Fuel,4098.28,withdrawal
7798,,39,,42.41,2018-03-23,Transfer from Account,2763.65,withdrawal
7799,,13,Myer,40.05,2018-03-23,Shopping,1776.76,withdrawal
7800,,55,Shell,48.36,2018-03-23,Fuel,4848.31,withdrawal
7801,,57,Caltex,60.48,2018-03-23,Fuel,7012.17,withdrawal
7802,,42,,69.3,2018-03-23,Transfer from Account,4697.24,withdrawal
7803,,46,Caltex,95.01,2018-03-23,Fuel,323.68,withdrawal
7804,,57,Chemist Warehouse,26.34,2018-03-23,Health,6985.83,withdrawal
7805,,59,,26.16,2018-03-23,Uncategorised,2462.4,withdrawal
7806,,28,,25.67,2018-03-23,Transfer from Account,4392.25,withdrawal
7807,,26,,4.17,2018-03-23,Transfer from Account,4554.8,withdrawal
7808,,12,,5.81,2018-03-23,Income,1228.08,deposit
7809,,51,Priceline Pharmacy,91.31,2018-03-23,Health,3419.34,withdrawal
7810,,64,KFC,10.59,2018-03-23,Food,91.63,withdrawal
7811,,24,IGA,84.85,2018-03-23,Groceries,6613.39,withdrawal
7812,,33,,82.25,2018-03-23,Transfer from Account,1748.01,withdrawal
7813,,40,EB Games,97.14,2018-03-23,Entertainment,6347.84,withdrawal
7814,,55,,22.68,2018-03-23,Transfer from Account,4825.63,withdrawal
7815,,52,Priceline Pharmacy,59.59,2018-03-23,Health,2331.11,withdrawal
7816,,66,Red Rooster,35.74,2018-03-23,Food,1867.69,withdrawal
7817,,30,Red Rooster,8.1,2018-03-23,Food,-3815.71,withdrawal
7818,,39,,65.41,2018-03-23,Income,2829.06,deposit
7819,,8,,17.55,2018-03-23,Transfer from Account,-4590.79,withdrawal
7820,,65,KFC,67.09,2018-03-23,Food,4838.33,withdrawal
7821,,9,,95.74,2018-03-23,Transfer from Account,367.32,withdrawal
7822,,51,,61.01,2018-03-23,Transfer from Account,3358.33,withdrawal
7823,,59,,77.36,2018-03-23,Transfer to Account,2539.76,deposit
7824,,68,Kmart,76.63,2018-03-23,Shopping,7223.55,withdrawal
7825,,68,,15.13,2018-03-23,Uncategorised,7208.42,withdrawal
7826,,8,Event Cinemas,70.8,2018-03-23,Entertainment,-4661.59,withdrawal
7827,,44,EB Games,51.11,2018-03-23,Entertainment,5664.37,withdrawal
7828,,69,,92.59,2018-03-23,Uncategorised,9942.68,withdrawal
7829,,47,Chemist Warehouse,18.41,2018-03-23,Health,1992.85,withdrawal
7830,,48,,34.31,2018-03-23,Transfer to Account,1522.33,deposit
7831,,65,,82.1,2018-03-24,Transfer from Account,4756.23,withdrawal
7832,,54,Chemist Warehouse,4.65,2018-03-24,Health,7252.51,withdrawal
7833,,40,Chemist Warehouse,68.44,2018-03-24,Health,6279.4,withdrawal
7834,,17,Big W,36.79,2018-03-24,Shopping,840.86,withdrawal
7835,,11,EB Games,72.01,2018-03-24,Entertainment,1849.64,withdrawal
7836,,23,,38.49,2018-03-24,Income,-2948.94,deposit
7837,,34,,61.88,2018-03-24,Transfer from Account,-3216.65,withdrawal
7838,,31,,3.35,2018-03-24,Transfer to Account,4372.27,deposit
7839,,67,Kmart,91.89,2018-03-24,Shopping,4878.72,withdrawal
7840,,56,Kmart,63.78,2018-03-24,Shopping,3787.21,withdrawal
7841,,54,,45.66,2018-03-24,Transfer to Account,7298.17,deposit
7842,,48,JBHiFi,47.86,2018-03-24,Entertainment,1474.47,withdrawal
7843,,57,,63.22,2018-03-24,Uncategorised,6922.61,withdrawal
7844,,50,Chemist Warehouse,29.28,2018-03-24,Health,6357.26,withdrawal
7845,,57,,98.48,2018-03-24,Income,7021.09,deposit
7846,,35,,79.37,2018-03-24,Income,-1772.68,deposit
7847,,60,,19.09,2018-03-24,Transfer from Account,8321.4,withdrawal
7848,,69,Big W,78.49,2018-03-24,Shopping,9864.19,withdrawal
7849,,3,Event Cinemas,85.73,2018-03-24,Entertainment,-4588.49,withdrawal
7850,,8,,15.75,2018-03-24,Uncategorised,-4677.34,withdrawal
7851,,65,,54.62,2018-03-24,Income,4810.85,deposit
7852,,57,Shell,17.57,2018-03-24,Fuel,7003.52,withdrawal
7853,,19,,7.54,2018-03-24,Transfer from Account,4090.74,withdrawal
7854,,72,IGA,23.67,2018-03-24,Groceries,4396.3,withdrawal
7855,,63,Myer,96.58,2018-03-24,Shopping,8850.26,withdrawal
7856,,37,,66.31,2018-03-24,Income,4121.57,deposit
7857,,31,,12.03,2018-03-24,Transfer from Account,4360.24,withdrawal
7858,,51,Chemist Warehouse,21.26,2018-03-24,Health,3337.07,withdrawal
7859,,6,Kmart,39.26,2018-03-24,Shopping,1365.12,withdrawal
7860,,20,,18.66,2018-03-24,Transfer from Account,-663.02,withdrawal
7861,,41,JBHiFi,30.18,2018-03-25,Entertainment,1475.69,withdrawal
7862,,62,Lowes,12.91,2018-03-25,Shopping,4700.43,withdrawal
7863,,60,,79.99,2018-03-25,Uncategorised,8241.41,withdrawal
7864,,17,Chemist Warehouse,7.9,2018-03-25,Health,832.96,withdrawal
7865,,54,Aldi,67.54,2018-03-25,Groceries,7230.63,withdrawal
7866,,61,McDonalds,8.13,2018-03-25,Food,2153.06,withdrawal
7867,,2,Chemist Warehouse,81.19,2018-03-25,Health,-4293.46,withdrawal
7868,,56,Caltex,78.07,2018-03-25,Fuel,3709.14,withdrawal
7869,,41,,43.67,2018-03-25,Transfer from Account,1432.02,withdrawal
7870,,51,,6.24,2018-03-25,Uncategorised,3330.83,withdrawal
7871,,64,Coles,83.66,2018-03-25,Fuel,7.97,withdrawal
7872,,33,,91.69,2018-03-25,Uncategorised,1656.32,withdrawal
7873,,33,,30.52,2018-03-25,Transfer from Account,1625.8,withdrawal
7874,,69,,36.12,2018-03-25,Income,9900.31,deposit
7875,,71,711,58.81,2018-03-25,Fuel,4305.46,withdrawal
7876,,54,KFC,50.8,2018-03-25,Food,7179.83,withdrawal
7877,,4,Coles,28.31,2018-03-25,Fuel,-707.33,withdrawal
7878,,72,,5.54,2018-03-25,Income,4401.84,deposit
7879,,72,,3.37,2018-03-25,Transfer to Account,4405.21,deposit
7880,,69,Myer,43.74,2018-03-25,Shopping,9856.57,withdrawal
7881,,60,,2.22,2018-03-25,Income,8243.63,deposit
7882,,73,JBHiFi,2.93,2018-03-25,Entertainment,4211.04,withdrawal
7883,,60,EB Games,99.68,2018-03-25,Entertainment,8143.95,withdrawal
7884,,30,,53.0,2018-03-25,Transfer to Account,-3762.71,deposit
7885,,2,Woolworths,48.34,2018-03-25,Groceries,-4341.8,withdrawal
7886,,67,EB Games,13.15,2018-03-25,Entertainment,4865.57,withdrawal
7887,,53,,15.62,2018-03-25,Transfer to Account,-1907.71,deposit
7888,,72,,34.03,2018-03-25,Transfer to Account,4439.24,deposit
7889,,56,,63.61,2018-03-25,Income,3772.75,deposit
7890,,29,,23.87,2018-03-25,Transfer to Account,-3720.69,deposit
7891,,8,Caltex,53.46,2018-03-26,Fuel,-4730.8,withdrawal
7892,,69,Myer,22.94,2018-03-26,Shopping,9833.63,withdrawal
7893,,60,Hungry Jacks,1.68,2018-03-26,Food,8142.27,withdrawal
7894,,35,Caltex,90.39,2018-03-26,Fuel,-1863.07,withdrawal
7895,,16,JBHiFi,2.23,2018-03-26,Entertainment,-1766.15,withdrawal
7896,,65,Chemist Warehouse,24.43,2018-03-26,Health,4786.42,withdrawal
7897,,30,Caltex,22.27,2018-03-26,Fuel,-3784.98,withdrawal
7898,,46,,58.71,2018-03-26,Transfer to Account,382.39,deposit
7899,,3,Caltex,52.59,2018-03-26,Fuel,-4641.08,withdrawal
7900,,55,JBHiFi,93.76,2018-03-26,Entertainment,4731.87,withdrawal
7901,,8,Kmart,19.82,2018-03-26,Shopping,-4750.62,withdrawal
7902,,48,JBHiFi,84.17,2018-03-26,Entertainment,1390.3,withdrawal
7903,,64,,17.01,2018-03-26,Uncategorised,-9.04,withdrawal
7904,,58,Caltex,56.55,2018-03-26,Fuel,8090.8,withdrawal
7905,,43,,21.22,2018-03-26,Income,5993.03,deposit
7906,,35,,13.33,2018-03-26,Transfer to Account,-1849.74,deposit
7907,,36,Coles,61.52,2018-03-26,Fuel,1783.05,withdrawal
7908,,72,711,20.25,2018-03-26,Fuel,4418.99,withdrawal
7909,,66,Caltex,61.32,2018-03-26,Fuel,1806.37,withdrawal
7910,,17,Chemist Warehouse,87.05,2018-03-26,Health,745.91,withdrawal
7911,,73,Red Rooster,26.33,2018-03-26,Food,4184.71,withdrawal
7912,,4,Hungry Jacks,90.32,2018-03-26,Food,-797.65,withdrawal
7913,,29,JBHiFi,55.23,2018-03-26,Entertainment,-3775.92,withdrawal
7914,,43,IGA,68.51,2018-03-26,Groceries,5924.52,withdrawal
7915,,72,Shell,77.65,2018-03-26,Fuel,4341.34,withdrawal
7916,,16,Event Cinemas,80.62,2018-03-26,Entertainment,-1846.77,withdrawal
7917,,72,EB Games,44.55,2018-03-26,Entertainment,4296.79,withdrawal
7918,,64,JBHiFi,84.39,2018-03-26,Entertainment,-93.43,withdrawal
7919,,70,,43.39,2018-03-26,Uncategorised,1397.99,withdrawal
7920,,47,,1.22,2018-03-26,Transfer from Account,1991.63,withdrawal
7921,,45,Chemist Warehouse,7.51,2018-03-26,Health,-2593.63,withdrawal
7922,,67,,39.78,2018-03-26,Uncategorised,4825.79,withdrawal
7923,,57,McDonalds,81.35,2018-03-26,Food,6922.17,withdrawal
7924,,73,Priceline Pharmacy,23.91,2018-03-26,Health,4160.8,withdrawal
7925,,72,,47.24,2018-03-26,Transfer to Account,4344.03,deposit
7926,,71,Chemist Warehouse,11.78,2018-03-26,Health,4293.68,withdrawal
7927,,48,,96.57,2018-03-27,Uncategorised,1293.73,withdrawal
7928,,57,Myer,19.59,2018-03-27,Shopping,6902.58,withdrawal
7929,,71,,95.62,2018-03-27,Transfer from Account,4198.06,withdrawal
7930,,68,Event Cinemas,33.64,2018-03-27,Entertainment,7174.78,withdrawal
7931,,73,Big W,54.79,2018-03-27,Shopping,4106.01,withdrawal
7932,,38,Chemist Warehouse,48.08,2018-03-27,Health,3111.8,withdrawal
7933,,21,KFC,28.71,2018-03-27,Food,-2697.22,withdrawal
7934,,39,,92.9,2018-03-27,Income,2921.96,deposit
7935,,28,Woolworths,1.56,2018-03-27,Groceries,4390.69,withdrawal
7936,,7,Priceline Pharmacy,98.5,2018-03-27,Health,1212.71,withdrawal
7937,,13,JBHiFi,23.06,2018-03-27,Entertainment,1753.7,withdrawal
7938,,42,Myer,5.57,2018-03-27,Shopping,4691.67,withdrawal
7939,,56,Chemist Warehouse,89.63,2018-03-27,Health,3683.12,withdrawal
7940,,53,Red Rooster,19.8,2018-03-27,Food,-1927.51,withdrawal
7941,,66,Lowes,97.57,2018-03-27,Shopping,1708.8,withdrawal
7942,,70,Coles,85.96,2018-03-27,Groceries,1312.03,withdrawal
7943,,67,Event Cinemas,20.96,2018-03-27,Entertainment,4804.83,withdrawal
7944,,12,Chemist Warehouse,34.19,2018-03-27,Health,1193.89,withdrawal
7945,,32,,37.59,2018-03-27,Transfer to Account,1346.35,deposit
7946,,19,Coles,31.45,2018-03-27,Groceries,4059.29,withdrawal
7947,,4,Event Cinemas,66.88,2018-03-27,Entertainment,-864.53,withdrawal
7948,,57,JBHiFi,96.43,2018-03-28,Entertainment,6806.15,withdrawal
7949,,72,Chemist Warehouse,71.25,2018-03-28,Health,4272.78,withdrawal
7950,,45,,39.9,2018-03-28,Transfer to Account,-2553.73,deposit
7951,,39,Big W,95.65,2018-03-28,Shopping,2826.31,withdrawal
7952,,46,,14.46,2018-03-28,Income,396.85,deposit
7953,,15,Lowes,66.91,2018-03-28,Shopping,-4089.75,withdrawal
7954,,63,Hungry Jacks,83.45,2018-03-28,Food,8766.81,withdrawal
7955,,56,Hungry Jacks,11.25,2018-03-28,Food,3671.87,withdrawal
7956,,13,Coles,93.02,2018-03-28,Fuel,1660.68,withdrawal
7957,,30,Priceline Pharmacy,18.52,2018-03-28,Health,-3803.5,withdrawal
7958,,19,,94.08,2018-03-28,Uncategorised,3965.21,withdrawal
7959,,36,,37.04,2018-03-28,Income,1820.09,deposit
7960,,56,JBHiFi,78.93,2018-03-28,Entertainment,3592.94,withdrawal
7961,,72,JBHiFi,25.02,2018-03-28,Entertainment,4247.76,withdrawal
7962,,52,KFC,14.59,2018-03-28,Food,2316.52,withdrawal
7963,,41,711,50.74,2018-03-28,Fuel,1381.28,withdrawal
7964,,53,,91.2,2018-03-28,Uncategorised,-2018.71,withdrawal
7965,,11,Coles,87.11,2018-03-28,Fuel,1762.53,withdrawal
7966,,64,,94.11,2018-03-28,Transfer from Account,-187.54,withdrawal
7967,,14,,29.38,2018-03-28,Uncategorised,4603.42,withdrawal
7968,,46,,93.59,2018-03-28,Income,490.44,deposit
7969,,49,Target,93.51,2018-03-28,Shopping,4624.88,withdrawal
7970,,72,KFC,89.31,2018-03-28,Food,4158.45,withdrawal
7971,,33,,93.34,2018-03-28,Income,1719.14,deposit
7972,,57,,24.43,2018-03-28,Transfer to Account,6830.58,deposit
